#       time         integral Re         integral Im         integral Re         integral Im
#       r =            50.000000           50.000000          100.000000          100.000000
 850.0000000    4.8772811365e-07   -3.9127945185e-22    1.1975501846e-06    4.0516566561e-21
 851.0000000    3.1491095925e-07   -2.3075067526e-22    1.3281738502e-06    4.5112233410e-21
 852.0000000    1.4050254548e-07   -2.0261421558e-22    1.4207903329e-06    3.5003924766e-21
 853.0000000   -3.0458281656e-08   -1.2243666510e-22    1.4714241056e-06    3.8712634279e-21
 854.0000000   -1.9285195115e-07   -6.1260539762e-23    1.4772565208e-06    3.2741327297e-21
 855.0000000   -3.4170682947e-07   -1.6576469254e-22    1.4367286447e-06    2.3359774369e-21
 856.0000000   -4.7245860854e-07   -2.0902345169e-22    1.3496566214e-06    3.6141976655e-22
 857.0000000   -5.8121577668e-07   -1.7289407662e-22    1.2173272043e-06    2.8897094257e-21
 858.0000000   -6.6500413168e-07   -8.9626311840e-23    1.0425365121e-06    8.1229782388e-22
 859.0000000   -7.2196331294e-07   -1.4324118647e-22    8.2954327672e-07    1.2424073634e-22
 860.0000000   -7.5147072723e-07   -1.3861979947e-22    5.8392756482e-07   -1.3225378032e-21
 861.0000000   -7.5417354517e-07   -1.0506849756e-22    3.1237052256e-07   -2.5433210819e-21
 862.0000000   -7.3191875046e-07   -6.4945794989e-23    2.2390090029e-08   -2.8521365235e-21
 863.0000000   -6.8758449272e-07    1.4320564355e-23   -2.7792711790e-07   -4.1414332175e-21
 864.0000000   -6.2483206857e-07    3.3798082841e-24   -5.8016831221e-07   -4.2819085188e-21
 865.0000000   -5.4781325098e-07    3.9066916381e-23   -8.7580317148e-07   -3.5877892782e-21
 866.0000000   -4.6087757289e-07    3.1323003352e-23   -1.1563714217e-06   -3.9734913194e-21
 867.0000000   -3.6832398601e-07    6.7435515736e-23   -1.4136733557e-06   -5.1550218892e-21
 868.0000000   -2.7422901533e-07    2.6046218094e-23   -1.6399853330e-06   -4.7085543847e-21
 869.0000000   -1.8236069601e-07    5.1096982077e-24   -1.8283099074e-06   -5.2077675779e-21
 870.0000000   -9.6160749494e-08   -5.8801313222e-24   -1.9726540988e-06   -4.7191041687e-21
 871.0000000   -1.8755477534e-08    3.0750479661e-23   -2.0683153469e-06   -5.6506646348e-21
 872.0000000    4.7052774489e-08    3.3293413810e-23   -2.1121457235e-06   -3.7470926319e-21
 873.0000000    9.8852566505e-08    5.8469310066e-23   -2.1027618197e-06   -3.4272516159e-21
 874.0000000    1.3476294803e-07    4.9139294368e-23   -2.0406698445e-06   -3.7044249757e-21
 875.0000000    1.5362766936e-07    5.1423734575e-23   -1.9282828475e-06   -1.9154077942e-21
 876.0000000    1.5521775296e-07    3.7459003286e-23   -1.7698191478e-06   -1.6553176527e-21
 877.0000000    1.4038184657e-07    1.1565180498e-23   -1.5710861273e-06   -1.5527181762e-21
 878.0000000    1.1108866910e-07    4.7465949994e-24   -1.3391683375e-06    1.2787713458e-21
 879.0000000    7.0328113481e-08   -6.9559104050e-24   -1.0820497825e-06    2.0288494760e-21
 880.0000000    2.1870193209e-08    7.9148623431e-24   -8.0820513176e-07    1.4058701914e-21
 881.0000000   -3.0085799234e-08   -3.8522766440e-23   -5.2619359108e-07    1.5142591244e-21
 882.0000000   -8.1314746197e-08    1.2004266789e-23   -2.4428396695e-07    2.0650547837e-21
 883.0000000   -1.2795391080e-07   -2.3586360464e-23    2.9867448457e-08    2.7219799773e-21
 884.0000000   -1.6681340262e-07   -2.3468119681e-23    2.8947138822e-07    2.7833367454e-21
 885.0000000   -1.9556572053e-07    3.4504902212e-24    5.2878353202e-07    3.3989077552e-21
 886.0000000   -2.1279956094e-07   -2.3762863359e-23    7.4320137260e-07    3.3804803684e-21
 887.0000000   -2.1795348725e-07   -1.8015412130e-23    9.2927964435e-07    3.5510831385e-21
 888.0000000   -2.1117001712e-07   -3.7392764214e-24    1.0846686025e-06    3.0935456310e-21
 889.0000000   -1.9312369496e-07   -1.8359936086e-23    1.2079861761e-06    2.8572757062e-21
 890.0000000   -1.6487430817e-07   -2.2914882062e-23    1.2986434774e-06    2.7331388376e-21
 891.0000000   -1.2777942527e-07   -2.1441668544e-23    1.3566516623e-06    2.1541834947e-21
 892.0000000   -8.3474243577e-08   -4.2028489546e-23    1.3824431369e-06    1.3533353368e-21
 893.0000000   -3.3899387641e-08   -4.1726071830e-23    1.3767382342e-06    1.6738193565e-21
 894.0000000    1.8662594427e-08   -1.9177158119e-23    1.3404790390e-06    7.2068635935e-22
 895.0000000    7.1587764378e-08   -1.5780903663e-23    1.2748370267e-06    5.7850378635e-22
 896.0000000    1.2198519662e-07   -4.5148289276e-23    1.1812853160e-06    4.0660289192e-22
 897.0000000    1.6686084463e-07    2.2901957365e-23    1.0617137412e-06   -3.5877181924e-22
 898.0000000    2.0335904814e-07    2.0131124456e-23    9.1855806267e-07   -2.9505790944e-22
 899.0000000    2.2904437935e-07   -2.1911400503e-24    7.5491327759e-07   -9.3904225012e-22
 900.0000000    2.4217037493e-07    6.9723187118e-24    5.7460392465e-07   -1.3803721875e-21
 901.0000000    2.4187945661e-07    2.0451868989e-23    3.8219022695e-07   -9.9911624210e-22
 902.0000000    2.2829085913e-07    2.3928057143e-23    1.8289761129e-07   -1.0748937410e-21
 903.0000000    2.0245706023e-07    2.0536333904e-23   -1.7532171096e-08   -1.3232030212e-21
 904.0000000    1.6619754617e-07    5.1108089239e-23   -2.1305859501e-07   -1.2175613941e-21
 905.0000000    1.2184405214e-07    1.1309614808e-23   -3.9760922726e-07   -1.1104770477e-21
 906.0000000    7.1947401317e-08    5.8294321784e-23   -5.6537080442e-07   -1.0361891201e-21
 907.0000000    1.8999466008e-08    5.3412421363e-23   -7.1107873608e-07   -9.2531783741e-22
 908.0000000   -3.4784843358e-08    4.0064440462e-23   -8.3028220834e-07   -8.5044829846e-22
 909.0000000   -8.7597824176e-08    3.5302330147e-23   -9.1956674815e-07   -7.0522397878e-22
 910.0000000   -1.3807444119e-07   -8.4291239227e-24   -9.7672047016e-07   -5.9060816905e-22
 911.0000000   -1.8524528473e-07    2.2695212699e-23   -1.0008340303e-06   -4.0547440431e-22
 912.0000000   -2.2843345582e-07    6.3311780064e-23   -9.9232849421e-07   -3.5450182244e-22
 913.0000000   -2.6712858694e-07    2.9503448342e-23   -9.5291088758e-07   -1.4673247026e-22
 914.0000000   -3.0087020735e-07   -2.5890490640e-23   -8.8546414361e-07   -5.2495272742e-23
 915.0000000   -3.2916499481e-07   -3.2942831402e-24   -7.9388474143e-07    9.8549199580e-23
 916.0000000   -3.5145058658e-07   -6.5023242197e-23   -6.8288554578e-07    1.8249833823e-22
 917.0000000   -3.6710578150e-07   -8.3951158135e-23   -5.5778137980e-07    1.3475450725e-22
 918.0000000   -3.7549631698e-07   -9.2836079578e-23   -4.2427077074e-07    3.2499958579e-22
 919.0000000   -3.7603945693e-07   -1.1892559036e-22   -2.8822077108e-07    2.8330774421e-22
 920.0000000   -3.6827005895e-07   -1.2697848443e-22   -1.5545524061e-07    3.3067272001e-22
 921.0000000   -3.5189489303e-07   -1.5720763432e-22   -3.1542812603e-08    2.9547291338e-22
 922.0000000   -3.2682857948e-07   -1.5090704644e-22    7.8419510932e-08    3.3016502175e-22
 923.0000000   -2.9321122176e-07   -1.5669327176e-22    1.7002747527e-07    3.2973689116e-22
 924.0000000   -2.5141256403e-07   -1.3377334099e-22    2.3978870492e-07    3.2310288649e-22
 925.0000000   -2.0202929540e-07   -1.4669117182e-22    2.8532482192e-07    2.7373135148e-22
 926.0000000   -1.4588106129e-07   -1.3352332888e-22    3.0553413408e-07    1.4040502325e-22
 927.0000000   -8.4007759371e-08   -7.7970658462e-23    3.0068892172e-07    1.8170508495e-22
 928.0000000   -1.7667144973e-08   -6.1177841896e-23    2.7244351561e-07    1.1395301511e-22
 929.0000000    5.1671128905e-08   -3.4620820589e-23    2.2373815402e-07   -1.2431942995e-23
 930.0000000    1.2234024947e-07   -5.7315982801e-23    1.5859760960e-07   -6.7352212025e-23
 931.0000000    1.9250437172e-07    5.5187648700e-23    8.1839890684e-08   -1.0606329534e-22
 932.0000000    2.6020252127e-07    5.0507292773e-23   -1.2749270950e-09   -2.2003004294e-22
 933.0000000    3.2340735564e-07    1.0905293933e-22   -8.5416182727e-08   -1.2133867169e-22
 934.0000000    3.8009459140e-07    2.4180967212e-22   -1.6553277670e-07   -3.0235066976e-22
 935.0000000    4.2831639678e-07    1.7678536969e-22   -2.3714610628e-07   -2.8910406695e-22
 936.0000000    4.6627132368e-07    1.6307691091e-22   -2.9656211802e-07   -4.1253532788e-22
 937.0000000    4.9236453179e-07    2.5071566916e-22   -3.4099455684e-07   -3.3468220338e-22
 938.0000000    5.0525497062e-07    3.1750747716e-22   -3.6860727859e-07   -3.7034072316e-22
 939.0000000    5.0389007828e-07    2.4887907752e-22   -3.7849553618e-07   -2.9357409363e-22
 940.0000000    4.8753206683e-07    2.4380875925e-22   -3.7063154804e-07   -2.5863146828e-22
 941.0000000    4.5578200020e-07    2.1775792158e-22   -3.4579739661e-07   -2.7192512506e-22
 942.0000000    4.0860747008e-07    2.3000033601e-22   -3.0551943911e-07   -8.0654552589e-23
 943.0000000    3.4637680794e-07    2.3954068096e-22   -2.5200640485e-07   -1.2763946151e-23
 944.0000000    2.6989799237e-07    1.4357086721e-22   -1.8808211801e-07    1.1023151015e-23
 945.0000000    1.8045521233e-07    1.1709987592e-22   -1.1709739943e-07    1.2228944472e-22
 946.0000000    7.9832140100e-08    1.1855304606e-22   -4.2805617130e-08    9.8591204846e-24
 947.0000000   -2.9690159536e-08    3.7610817990e-23    3.0807455239e-08    1.2730422718e-22
 948.0000000   -1.4537052570e-07   -2.5172867030e-24    9.9738437569e-08    2.4670580990e-22
 949.0000000   -2.6408473868e-07   -1.1587351907e-22    1.6021297110e-07    2.9521785256e-22
 950.0000000   -3.8243985875e-07   -1.6006499580e-22    2.0894076005e-07    3.5553337483e-22
 951.0000000   -4.9691645782e-07   -2.1054777078e-22    2.4334859890e-07    3.8330531766e-22
 952.0000000   -6.0402423329e-07   -3.3512081004e-22    2.6175938105e-07    4.4642469139e-22
 953.0000000   -7.0045441917e-07   -2.4149183059e-22    2.6349002522e-07    4.5183408101e-22
 954.0000000   -7.8321369793e-07   -3.4376393615e-22    2.4885249182e-07    3.7162522853e-22
 955.0000000   -8.4972867856e-07   -3.1701376383e-22    2.1905788922e-07    5.6094174836e-22
 956.0000000   -8.9791607119e-07   -3.2055764572e-22    1.7604055236e-07    3.5564241434e-22
 957.0000000   -9.2622015618e-07   -2.4078769335e-22    1.2223284035e-07    5.0581710756e-22
 958.0000000   -9.3362424003e-07   -2.8048672713e-22    6.0328568955e-08    4.8204313704e-22
 959.0000000   -9.1964543604e-07   -2.5851284884e-22   -6.9282252140e-09    2.8336711704e-22
 960.0000000   -8.8432177516e-07   -1.5584776433e-22   -7.6901795253e-08    2.5646355229e-22
 961.0000000   -8.2819771356e-07   -2.5945839645e-22   -1.4715771718e-07    1.9353562563e-22
 962.0000000   -7.5230969854e-07   -9.8574291668e-23   -2.1549391022e-07    1.6369613517e-22
 963.0000000   -6.5816916936e-07   -1.0881595289e-22   -2.7992666920e-07    2.2970983325e-22
 964.0000000   -5.4773759232e-07   -5.2037253789e-23   -3.3865665826e-07    1.0428130273e-22
 965.0000000   -4.2338774988e-07    2.8480478764e-23   -3.9004014970e-07   -2.7116822249e-23
 966.0000000   -2.8784745115e-07    9.9765534744e-23   -4.3258444092e-07   -1.2720809975e-22
 967.0000000   -1.4412540552e-07    8.1433164613e-23   -4.6497508663e-07   -1.5681211839e-22
 968.0000000    4.5769643324e-09    1.2616099734e-22   -4.8613040546e-07   -3.0663924581e-22
 969.0000000    1.5496068396e-07    2.2798206379e-22   -4.9526876025e-07   -3.6154820573e-22
 970.0000000    3.0372250021e-07    1.7252006820e-22   -4.9196934433e-07   -4.3326573419e-22
 971.0000000    4.4763765988e-07    2.6598006733e-22   -4.7620851595e-07   -5.1507179650e-22
 972.0000000    5.8362560511e-07    3.5304877536e-22   -4.4836049094e-07   -6.2223611448e-22
 973.0000000    7.0879547990e-07    3.7840486323e-22   -4.0916131899e-07   -6.7709620289e-22
 974.0000000    8.2047241531e-07    2.1312047969e-22   -3.5964532615e-07   -7.5671516412e-22
 975.0000000    9.1620930079e-07    2.7608354537e-22   -3.0107077900e-07   -6.6724339329e-22
 976.0000000    9.9379149920e-07    2.3707408330e-22   -2.3485371526e-07   -8.8037301114e-22
 977.0000000    1.0512430113e-06    4.2099454211e-22   -1.6252503230e-07   -9.3995424905e-22
 978.0000000    1.0868419306e-06    2.5790829109e-22   -8.5717071255e-08   -8.6487549156e-22
 979.0000000    1.0991507247e-06    2.6813394790e-22   -6.1749616597e-09   -8.8519311536e-22
 980.0000000    1.0870635810e-06    2.5731718814e-22    7.4221591976e-08   -7.8669076780e-22
 981.0000000    1.0498693171e-06    2.3941224178e-22    1.5344508997e-07   -8.1797984383e-22
 982.0000000    9.8732475678e-07    2.0644174345e-24    2.2933324331e-07   -6.3830878308e-22
 983.0000000    8.9973073624e-07    7.0714652747e-23    2.9963863981e-07   -6.6421149160e-22
 984.0000000    7.8800122989e-07    2.6486945215e-23    3.6211508413e-07   -3.9223305216e-22
 985.0000000    6.5371588880e-07   -1.2489043903e-23    4.1462994418e-07   -3.4817760661e-22
 986.0000000    4.9914750849e-07   -9.0300163136e-23    4.5528407095e-07   -2.3859071573e-22
 987.0000000    3.2725836657e-07   -7.5049878873e-23    4.8251798763e-07   -1.4744979095e-22
 988.0000000    1.4166257467e-07   -1.3232188741e-22    4.9518585063e-07   -5.5824593928e-23
 989.0000000   -5.3445116162e-08   -1.7321769892e-22    4.9258624065e-07    2.3237959099e-22
 990.0000000   -2.5339071641e-07   -2.5493500492e-22    4.7444939511e-07    3.3746182104e-22
 991.0000000   -4.5314732125e-07   -1.4063059961e-22    4.4089088454e-07    3.7548587593e-22
 992.0000000   -6.4747998277e-07   -1.6543894979e-22    3.9234944987e-07    5.8094211123e-22
 993.0000000   -8.3110264075e-07   -4.2793853756e-22    3.2952933761e-07    7.0136272553e-22
 994.0000000   -9.9884096204e-07   -3.2497615978e-22    2.5336448347e-07    7.0137484244e-22
 995.0000000   -1.1457955910e-06   -4.5116280456e-22    1.6501417325e-07    8.0361646641e-22
 996.0000000   -1.2675009435e-06   -4.3893563723e-22    6.5889637580e-08    1.0218281660e-21
 997.0000000   -1.3600752434e-06   -3.8000830821e-22   -4.2298853297e-08    1.1116580419e-21
 998.0000000   -1.4203578340e-06   -4.6911419905e-22   -1.5749180923e-07    1.1297501944e-21
 999.0000000   -1.4460300871e-06   -5.0430542287e-22   -2.7724721657e-07    1.1475523490e-21
1000.0000000   -1.4357162244e-06   -2.2233987816e-22   -3.9874166907e-07    1.0385809968e-21
